iid_pid,gender,condtn,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
2739,0,2,1,0.38,1,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,9.0,6.0,6.0,7.0,6.0,5.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2738,0,2,0,0.18,1,28.0,2.0,17.39,17.39,19.57,19.57,10.87,15.22,8.0,9.0,8.0,8.0,7.0,5.563764665873151,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2737,0,2,0,0.71,1,27.0,2.0,9.52,19.05,23.81,19.05,4.76,23.81,8.0,6.0,4.0,6.0,8.0,4.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2736,0,2,0,-0.07,0,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,7.0,6.0,7.0,7.0,6.0,5.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2735,0,2,0,0.44,0,25.0,6.0,16.67,16.67,16.67,16.67,14.81,18.52,9.0,9.0,9.0,8.0,9.0,10.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2734,0,2,0,0.76,1,26.0,2.0,16.28,16.28,18.6,16.28,16.28,16.28,7.0,7.0,7.0,7.0,7.0,7.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2733,0,2,0,0.69,1,24.0,2.0,20.51,5.13,23.08,12.82,17.95,20.51,7.0,6.0,7.0,6.0,6.0,6.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2732,0,2,1,0.65,1,26.0,2.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,7.0,7.0,5.0,7.0,5.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2731,0,2,0,0.15,1,27.0,2.0,7.5,17.5,20.0,22.5,12.5,20.0,8.0,8.0,8.0,8.0,8.0,5.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2730,0,2,0,-0.08,0,26.0,4.0,14.89,19.15,21.28,19.15,14.89,10.64,8.0,7.0,7.0,8.0,6.0,6.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2729,0,2,0,0.59,1,23.0,2.0,17.02,21.28,17.02,21.28,14.89,8.51,9.0,5.0,6.0,7.0,6.0,5.0,25.0,8.0,2.0,1.0,1.0,95404.0,35867.0,1.0,7.0,2.0,9.0,10.0,3.0,9.0,8.0,7.0,7.0,10.0,3.0,6.0,8.0,1.0,8.0,8.0,9.0,10.0,3.0,4.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09
2728,0,2,0,-0.23,0,29.0,4.0,14.0,20.0,18.0,16.0,14.0,18.0,9.0,7.0,8.0,9.0,8.0,5.563764665873151,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2727,0,2,0,0.37,1,31.0,2.0,17.78,17.78,17.78,17.78,13.33,15.56,6.0,5.0,6.0,6.0,6.0,6.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2726,0,2,0,0.39,0,30.0,3.0,18.6,20.93,23.26,23.26,2.33,11.63,9.0,4.0,6.0,6.0,6.0,7.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2725,0,2,0,0.1,1,42.0,2.0,23.81,23.81,23.81,23.81,2.38,2.38,8.0,6.0,6.0,5.0,5.0,6.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2724,0,2,0,0.13,1,28.0,2.0,21.43,16.67,21.43,16.67,11.9,11.9,5.0,3.0,6.0,4.0,4.0,4.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2723,0,2,0,0.02,0,24.0,4.0,13.51,18.92,21.62,13.51,13.51,18.92,6.0,6.0,7.0,4.0,7.0,4.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2722,0,2,0,0.65,1,26.0,2.0,20.0,16.0,18.0,16.0,16.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2721,0,2,1,0.45,1,23.0,2.0,25.64,17.95,15.38,20.51,10.26,10.26,7.0,6.0,6.0,7.0,6.0,7.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2720,0,2,0,0.08,0,28.0,3.0,14.71,14.71,14.71,14.71,20.59,20.59,5.0,6.0,8.0,5.0,5.0,5.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2719,0,2,0,0.38,1,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,8.0,5.0,5.0,5.0,5.0,5.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2718,0,2,0,0.29,1,28.0,2.0,17.39,17.39,19.57,19.57,10.87,15.22,9.0,7.0,8.0,7.0,5.0,8.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2717,0,2,0,0.47,1,27.0,2.0,9.52,19.05,23.81,19.05,4.76,23.81,10.0,7.0,9.0,8.0,6.0,7.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2716,0,2,1,0.29,0,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,8.0,6.0,7.0,7.0,8.0,3.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2715,0,2,0,0.23,0,25.0,6.0,16.67,16.67,16.67,16.67,14.81,18.52,8.0,6.0,7.0,6.0,7.0,2.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2714,0,2,1,0.6,1,26.0,2.0,16.28,16.28,18.6,16.28,16.28,16.28,6.0,6.0,6.0,6.0,5.0,5.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2713,0,2,0,0.42,1,24.0,2.0,20.51,5.13,23.08,12.82,17.95,20.51,4.0,4.0,6.0,6.0,6.0,5.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2712,0,2,1,0.18,1,26.0,2.0,21.28,17.02,21.28,12.77,6.38,21.28,9.0,6.0,7.0,5.0,6.0,7.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2711,0,2,0,0.31,1,27.0,2.0,7.5,17.5,20.0,22.5,12.5,20.0,8.0,7.0,7.0,6.0,7.0,5.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2710,0,2,1,0.49,0,26.0,4.0,14.89,19.15,21.28,19.15,14.89,10.64,5.0,6.0,6.0,5.0,6.0,6.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2709,0,2,0,0.46,1,23.0,2.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,6.0,7.0,6.0,7.0,6.0,30.0,7.0,2.0,2.0,1.0,10012.0,32649.0,4.0,5.0,3.0,2.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5
2708,0,2,0,0.44,1,29.0,4.0,14.0,20.0,18.0,16.0,14.0,18.0,6.0,8.0,8.0,8.0,8.0,5.563764665873151,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2707,0,2,0,0.03,0,31.0,2.0,17.78,17.78,17.78,17.78,13.33,15.56,3.0,6.0,5.0,4.0,4.0,2.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2706,0,2,0,0.04,0,30.0,3.0,18.6,20.93,23.26,23.26,2.33,11.63,3.0,6.0,5.0,1.0,7.0,5.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2705,0,2,0,0.4,0,42.0,2.0,23.81,23.81,23.81,23.81,2.38,2.38,9.0,8.0,8.0,7.0,5.0,6.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2704,0,2,0,-0.43,0,28.0,2.0,21.43,16.67,21.43,16.67,11.9,11.9,3.0,4.0,5.0,2.0,2.0,2.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2703,0,2,0,0.02,1,24.0,4.0,13.51,18.92,21.62,13.51,13.51,18.92,6.0,9.0,7.0,3.0,8.0,4.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2702,0,2,0,-0.2,0,26.0,2.0,20.0,16.0,18.0,16.0,16.0,14.0,3.0,3.0,5.0,4.0,4.0,2.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2701,0,2,0,-0.07,0,23.0,2.0,25.64,17.95,15.38,20.51,10.26,10.26,3.0,7.0,6.0,3.0,6.0,3.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2700,0,2,0,0.11,0,28.0,3.0,14.71,14.71,14.71,14.71,20.59,20.59,4.0,5.0,6.0,2.0,3.0,4.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2699,0,2,0,-0.46,0,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,5.0,6.0,6.0,5.0,6.0,5.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2698,0,2,0,-0.45,0,28.0,2.0,17.39,17.39,19.57,19.57,10.87,15.22,6.0,8.0,8.0,3.0,4.0,5.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2697,0,2,0,0.0,0,27.0,2.0,9.52,19.05,23.81,19.05,4.76,23.81,4.0,7.0,8.0,5.0,6.0,2.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2696,0,2,0,0.05,1,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,3.0,5.0,6.0,3.0,7.0,3.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2695,0,2,0,-0.24,0,25.0,6.0,16.67,16.67,16.67,16.67,14.81,18.52,8.0,8.0,8.0,9.0,8.0,8.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2694,0,2,0,-0.12,0,26.0,2.0,16.28,16.28,18.6,16.28,16.28,16.28,3.0,6.0,5.0,5.0,5.0,3.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2693,0,2,0,0.15,0,24.0,2.0,20.51,5.13,23.08,12.82,17.95,20.51,3.0,7.0,5.0,3.0,4.0,2.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2692,0,2,0,0.13,0,26.0,2.0,21.28,17.02,21.28,12.77,6.38,21.28,3.0,7.0,6.0,3.0,5.0,3.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2691,0,2,0,-0.22,0,27.0,2.0,7.5,17.5,20.0,22.5,12.5,20.0,8.0,8.0,8.0,8.0,8.0,7.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2690,0,2,0,-0.36,1,26.0,4.0,14.89,19.15,21.28,19.15,14.89,10.64,3.0,7.0,5.0,6.0,5.0,4.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2689,0,2,0,0.07,0,23.0,2.0,17.02,21.28,17.02,21.28,14.89,8.51,6.0,7.0,7.0,6.0,7.0,4.0,23.0,13.0,4.0,8.0,5.0,10025.0,45296.35067491564,2.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23
2688,0,2,0,0.18,0,29.0,4.0,14.0,20.0,18.0,16.0,14.0,18.0,8.0,8.0,8.0,8.0,8.0,5.563764665873151,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2687,0,2,1,0.13,0,31.0,2.0,17.78,17.78,17.78,17.78,13.33,15.56,10.0,10.0,9.0,10.0,8.0,8.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2686,0,2,1,0.43,0,30.0,3.0,18.6,20.93,23.26,23.26,2.33,11.63,9.0,5.0,6.0,6.0,6.0,9.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2685,0,2,0,0.35,0,42.0,2.0,23.81,23.81,23.81,23.81,2.38,2.38,7.0,6.0,7.0,6.0,5.0,5.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2684,0,2,0,0.04,0,28.0,2.0,21.43,16.67,21.43,16.67,11.9,11.9,4.0,8.0,8.0,5.0,4.0,3.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2683,0,2,0,0.63,0,24.0,4.0,13.51,18.92,21.62,13.51,13.51,18.92,5.0,6.0,6.0,6.0,7.0,5.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2682,0,2,0,0.46,0,26.0,2.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2681,0,2,0,-0.02,0,23.0,2.0,25.64,17.95,15.38,20.51,10.26,10.26,8.0,8.0,8.0,8.0,7.0,7.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2680,0,2,0,0.11,0,28.0,3.0,14.71,14.71,14.71,14.71,20.59,20.59,6.0,6.0,6.0,5.0,6.0,8.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2679,0,2,0,0.23,0,32.0,2.0,17.24,17.24,17.24,17.24,13.79,17.24,5.0,8.0,8.0,10.0,5.0,7.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2678,0,2,0,0.34,0,28.0,2.0,17.39,17.39,19.57,19.57,10.87,15.22,8.0,6.0,7.0,4.0,8.0,5.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2677,0,2,0,0.59,0,27.0,2.0,9.52,19.05,23.81,19.05,4.76,23.81,8.0,4.0,7.0,6.0,7.0,5.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
2676,0,2,0,0.12,0,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,7.0,6.0,7.0,6.0,6.0,5.0,24.0,13.0,6.0,2.0,1.0,92064.0,53229.0,1.0,4.0,3.0,7.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0
