iid_pid;iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;age;field;field_cd;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1
2890;208;15;0;29;2;9;20;15;15;13;2;215;1;-0,11;0;26;4;14,89;19,15;21,28;19,15;14,89;10,64;1;7.00;7.00;5.00;7.00;7.00;5.00;25;MA Biotechnology;10.00;1;2;1;PA;18,929;62,875.00;2;4;3;Biotech/business;7.00;9;7;7;9;10;10;10;5;8;8;5;7;9;10;10;9;8;5;;11.54;13.46;19.23;19.23;19.23;17.31
2889;208;15;0;29;2;9;20;15;15;11;1;214;0;0,36;0;23;2;17,02;21,28;17,02;21,28;14,89;8,51;1;8.00;9.00;8.00;7.00;8.00;6.00;25;MA Biotechnology;10.00;1;2;1;PA;18,929;62,875.00;2;4;3;Biotech/business;7.00;9;7;7;9;10;10;10;5;8;8;5;7;9;10;10;9;8;5;;11.54;13.46;19.23;19.23;19.23;17.31
2888;207;14;0;27;2;9;20;4;4;14;20;233;0;0,5;0;29;4;14;20;18;16;14;18;1;9.00;8.00;8.00;8.00;8.00;;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2887;207;14;0;27;2;9;20;4;4;12;19;232;0;-0,33;1;31;2;17,78;17,78;17,78;17,78;13,33;15,56;1;8.00;7.00;7.00;8.00;8.00;7.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2886;207;14;0;27;2;9;20;4;4;17;18;231;0;-0,31;0;30;3;18,6;20,93;23,26;23,26;2,33;11,63;0;7.00;4.00;5.00;7.00;8.00;4.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2885;207;14;0;27;2;9;20;4;4;8;17;230;0;-0,19;1;42;2;23,81;23,81;23,81;23,81;2,38;2,38;1;9.00;7.00;7.00;7.00;6.00;7.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2884;207;14;0;27;2;9;20;4;4;19;16;229;0;0,17;1;28;2;21,43;16,67;21,43;16,67;11,9;11,9;1;8.00;5.00;5.00;8.00;3.00;6.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2883;207;14;0;27;2;9;20;4;4;16;15;228;0;-0,56;0;24;4;13,51;18,92;21,62;13,51;13,51;18,92;1;7.00;5.00;6.00;8.00;6.00;5.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2882;207;14;0;27;2;9;20;4;4;1;14;227;1;0,24;1;26;2;20;16;18;16;16;14;1;8.00;8.00;7.00;9.00;8.00;8.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2881;207;14;0;27;2;9;20;4;4;4;13;226;1;0,46;1;23;2;25,64;17,95;15,38;20,51;10,26;10,26;1;9.00;7.00;7.00;9.00;7.00;7.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2880;207;14;0;27;2;9;20;4;4;10;12;225;0;-0,02;0;28;3;14,71;14,71;14,71;14,71;20,59;20,59;1;9.00;6.00;5.00;8.00;9.00;7.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2879;207;14;0;27;2;9;20;4;4;5;11;224;0;-0,36;1;32;2;17,24;17,24;17,24;17,24;13,79;17,24;1;8.00;6.00;6.00;7.00;5.00;5.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2878;207;14;0;27;2;9;20;4;4;7;10;223;0;-0,25;1;28;2;17,39;17,39;19,57;19,57;10,87;15,22;1;10.00;7.00;6.00;8.00;10.00;5.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2877;207;14;0;27;2;9;20;4;4;13;9;222;0;-0,36;1;27;2;9,52;19,05;23,81;19,05;4,76;23,81;1;8.00;4.00;8.00;6.00;4.00;4.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2876;207;14;0;27;2;9;20;4;4;18;8;221;0;0;0;27;4;15,56;17,78;17,78;17,78;17,78;13,33;1;8.00;7.00;7.00;9.00;9.00;5.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2875;207;14;0;27;2;9;20;4;4;11;7;220;0;-0,26;0;25;6;16,67;16,67;16,67;16,67;14,81;18,52;1;10.00;9.00;10.00;10.00;9.00;9.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2874;207;14;0;27;2;9;20;4;4;3;6;219;1;0,1;1;26;2;16,28;16,28;18,6;16,28;16,28;16,28;1;8.00;6.00;8.00;9.00;5.00;8.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2873;207;14;0;27;2;9;20;4;4;6;5;218;0;-0,02;1;24;2;20,51;5,13;23,08;12,82;17,95;20,51;1;6.00;5.00;6.00;7.00;6.00;4.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2872;207;14;0;27;2;9;20;4;4;15;4;217;0;-0,38;1;26;2;21,28;17,02;21,28;12,77;6,38;21,28;1;9.00;7.00;6.00;8.00;6.00;5.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2871;207;14;0;27;2;9;20;4;4;9;3;216;0;-0,4;1;27;2;7,5;17,5;20;22,5;12,5;20;1;10.00;10.00;10.00;10.00;8.00;8.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2870;207;14;0;27;2;9;20;4;4;2;2;215;0;0,36;0;26;4;14,89;19,15;21,28;19,15;14,89;10,64;1;8.00;7.00;4.00;9.00;4.00;5.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2869;207;14;0;27;2;9;20;4;4;20;1;214;0;0,32;1;23;2;17,02;21,28;17,02;21,28;14,89;8,51;1;10.00;8.00;8.00;8.00;8.00;6.00;23;MA Biotechnology;10.00;2;9;5;New Jersey;7,719;;1;3;1;IP Law;1.00;10;8;8;7;5;5;2;3;4;3;7;7;6;5;7;9;6;6;;17.31;13.46;17.31;19.23;19.23;13.46
2868;206;13;0;25;2;9;20;16;16;6;20;233;1;-0,21;0;29;4;14;20;18;16;14;18;1;7.00;7.00;7.00;7.00;7.00;;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2867;206;13;0;25;2;9;20;16;16;4;19;232;0;0,46;0;31;2;17,78;17,78;17,78;17,78;13,33;15,56;0;6.00;7.00;6.00;5.00;6.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2866;206;13;0;25;2;9;20;16;16;9;18;231;0;0,71;0;30;3;18,6;20,93;23,26;23,26;2,33;11,63;0;5.00;9.00;9.00;8.00;7.00;8.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2865;206;13;0;25;2;9;20;16;16;20;17;230;1;0,09;0;42;2;23,81;23,81;23,81;23,81;2,38;2,38;1;6.00;8.00;9.00;8.00;7.00;7.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2864;206;13;0;25;2;9;20;16;16;11;16;229;0;0,08;0;28;2;21,43;16,67;21,43;16,67;11,9;11,9;0;3.00;9.00;8.00;7.00;5.00;4.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2863;206;13;0;25;2;9;20;16;16;8;15;228;0;0,85;0;24;4;13,51;18,92;21,62;13,51;13,51;18,92;1;7.00;7.00;7.00;7.00;7.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2862;206;13;0;25;2;9;20;16;16;13;14;227;0;0,21;0;26;2;20;16;18;16;16;14;0;4.00;5.00;6.00;4.00;5.00;3.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2861;206;13;0;25;2;9;20;16;16;16;13;226;0;0,03;0;23;2;25,64;17,95;15,38;20,51;10,26;10,26;0;6.00;8.00;8.00;7.00;8.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2860;206;13;0;25;2;9;20;16;16;2;12;225;1;0,37;0;28;3;14,71;14,71;14,71;14,71;20,59;20,59;1;6.00;8.00;8.00;8.00;7.00;8.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2859;206;13;0;25;2;9;20;16;16;17;11;224;1;0,59;0;32;2;17,24;17,24;17,24;17,24;13,79;17,24;1;6.00;7.00;8.00;8.00;8.00;9.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2858;206;13;0;25;2;9;20;16;16;19;10;223;1;0,31;0;28;2;17,39;17,39;19,57;19,57;10,87;15,22;1;10.00;9.00;10.00;8.00;9.00;6.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2857;206;13;0;25;2;9;20;16;16;5;9;222;0;0,65;0;27;2;9,52;19,05;23,81;19,05;4,76;23,81;0;6.00;5.00;6.00;2.00;5.00;4.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2856;206;13;0;25;2;9;20;16;16;10;8;221;1;0,29;0;27;4;15,56;17,78;17,78;17,78;17,78;13,33;1;6.00;6.00;7.00;7.00;7.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2855;206;13;0;25;2;9;20;16;16;3;7;220;1;0,49;0;25;6;16,67;16,67;16,67;16,67;14,81;18,52;1;10.00;10.00;10.00;10.00;10.00;10.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2854;206;13;0;25;2;9;20;16;16;15;6;219;0;0,49;0;26;2;16,28;16,28;18,6;16,28;16,28;16,28;0;5.00;6.00;6.00;5.00;5.00;6.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2853;206;13;0;25;2;9;20;16;16;18;5;218;1;0,32;0;24;2;20,51;5,13;23,08;12,82;17,95;20,51;1;5.00;7.00;8.00;5.00;6.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2852;206;13;0;25;2;9;20;16;16;7;4;217;0;0,46;0;26;2;21,28;17,02;21,28;12,77;6,38;21,28;0;3.00;7.00;7.00;5.00;5.00;4.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2851;206;13;0;25;2;9;20;16;16;1;3;216;0;0,5;0;27;2;7,5;17,5;20;22,5;12,5;20;0;5.00;10.00;8.00;7.00;5.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2850;206;13;0;25;2;9;20;16;16;14;2;215;0;0,01;0;26;4;14,89;19,15;21,28;19,15;14,89;10,64;0;6.00;8.00;7.00;7.00;8.00;6.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2849;206;13;0;25;2;9;20;16;16;12;1;214;0;0;0;23;2;17,02;21,28;17,02;21,28;14,89;8,51;0;7.00;8.00;8.00;5.00;7.00;5.00;31;Public Administration;8.00;1;2;2;Cameroon;;;1;5;1;UN Civil Servant;9.00;5;5;5;9;7;7;7;7;9;9;5;7;7;7;9;5;7;6;;14.58;16.67;20.83;18.75;16.67;12.50
2848;205;12;0;23;2;9;20;13;13;3;20;233;0;-0,19;0;29;4;14;20;18;16;14;18;1;7.00;7.00;6.00;7.00;7.00;;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2847;205;12;0;23;2;9;20;13;13;1;19;232;0;0,68;1;31;2;17,78;17,78;17,78;17,78;13,33;15,56;1;8.00;9.00;8.00;8.00;8.00;7.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2846;205;12;0;23;2;9;20;13;13;6;18;231;0;0,71;0;30;3;18,6;20,93;23,26;23,26;2,33;11,63;1;7.00;6.00;8.00;6.00;6.00;4.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2845;205;12;0;23;2;9;20;13;13;17;17;230;0;0,08;1;42;2;23,81;23,81;23,81;23,81;2,38;2,38;1;6.00;8.00;8.00;8.00;5.00;6.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2844;205;12;0;23;2;9;20;13;13;8;16;229;0;0,55;1;28;2;21,43;16,67;21,43;16,67;11,9;11,9;0;3.00;5.00;4.00;2.00;3.00;3.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2843;205;12;0;23;2;9;20;13;13;5;15;228;0;0,64;0;24;4;13,51;18,92;21,62;13,51;13,51;18,92;1;6.00;7.00;7.00;4.00;7.00;6.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2842;205;12;0;23;2;9;20;13;13;10;14;227;0;0,28;1;26;2;20;16;18;16;16;14;0;3.00;5.00;6.00;5.00;5.00;3.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2841;205;12;0;23;2;9;20;13;13;13;13;226;0;0,36;1;23;2;25,64;17,95;15,38;20,51;10,26;10,26;0;3.00;7.00;7.00;2.00;6.00;3.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2840;205;12;0;23;2;9;20;13;13;19;12;225;0;0,35;0;28;3;14,71;14,71;14,71;14,71;20,59;20,59;0;7.00;4.00;5.00;3.00;7.00;4.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2839;205;12;0;23;2;9;20;13;13;14;11;224;0;0,54;1;32;2;17,24;17,24;17,24;17,24;13,79;17,24;0;5.00;1.00;5.00;4.00;5.00;5.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2838;205;12;0;23;2;9;20;13;13;16;10;223;0;0,56;1;28;2;17,39;17,39;19,57;19,57;10,87;15,22;1;8.00;8.00;8.00;8.00;7.00;7.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2837;205;12;0;23;2;9;20;13;13;2;9;222;0;0,59;1;27;2;9,52;19,05;23,81;19,05;4,76;23,81;1;7.00;5.00;6.00;8.00;2.00;4.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2836;205;12;0;23;2;9;20;13;13;7;8;221;1;0,22;0;27;4;15,56;17,78;17,78;17,78;17,78;13,33;1;5.00;5.00;7.00;6.00;6.00;3.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2835;205;12;0;23;2;9;20;13;13;20;7;220;1;0,52;0;25;6;16,67;16,67;16,67;16,67;14,81;18,52;1;8.00;10.00;10.00;10.00;10.00;10.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2834;205;12;0;23;2;9;20;13;13;12;6;219;0;0,66;1;26;2;16,28;16,28;18,6;16,28;16,28;16,28;1;8.00;7.00;7.00;6.00;5.00;5.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2833;205;12;0;23;2;9;20;13;13;15;5;218;0;0,59;1;24;2;20,51;5,13;23,08;12,82;17,95;20,51;1;6.00;6.00;7.00;6.00;6.00;7.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2832;205;12;0;23;2;9;20;13;13;4;4;217;0;0,45;1;26;2;21,28;17,02;21,28;12,77;6,38;21,28;0;5.00;6.00;5.00;4.00;5.00;5.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2831;205;12;0;23;2;9;20;13;13;18;3;216;0;0,39;1;27;2;7,5;17,5;20;22,5;12,5;20;1;7.00;8.00;7.00;8.00;7.00;5.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2830;205;12;0;23;2;9;20;13;13;11;2;215;0;0,32;0;26;4;14,89;19,15;21,28;19,15;14,89;10,64;0;6.00;8.00;8.00;3.00;6.00;2.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2829;205;12;0;23;2;9;20;13;13;9;1;214;0;0,32;1;23;2;17,02;21,28;17,02;21,28;14,89;8,51;1;10.00;9.00;8.00;8.00;6.00;6.00;23;climate change;10.00;2;5;5;England;0;;1;7;1;academic;2.00;8;2;6;8;6;6;7;2;6;9;3;3;8;5;6;3;5;5;;15.38;17.31;19.23;19.23;11.54;17.31
2828;204;11;0;21;2;9;20;17;17;7;20;233;0;-0,17;0;29;4;14;20;18;16;14;18;1;7.00;8.00;8.00;8.00;8.00;;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2827;204;11;0;21;2;9;20;17;17;5;19;232;0;0,23;1;31;2;17,78;17,78;17,78;17,78;13,33;15,56;1;6.00;7.00;6.00;7.00;6.00;6.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2826;204;11;0;21;2;9;20;17;17;10;18;231;0;0,24;0;30;3;18,6;20,93;23,26;23,26;2,33;11,63;0;6.00;3.00;6.00;7.00;10.00;6.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2825;204;11;0;21;2;9;20;17;17;1;17;230;0;0,01;1;42;2;23,81;23,81;23,81;23,81;2,38;2,38;0;5.00;8.00;8.00;7.00;7.00;3.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2824;204;11;0;21;2;9;20;17;17;12;16;229;0;0,09;1;28;2;21,43;16,67;21,43;16,67;11,9;11,9;0;3.00;5.00;8.00;5.00;8.00;6.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2823;204;11;0;21;2;9;20;17;17;9;15;228;0;-0,08;0;24;4;13,51;18,92;21,62;13,51;13,51;18,92;0;4.00;7.00;5.00;5.00;4.00;4.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2822;204;11;0;21;2;9;20;17;17;14;14;227;0;0,31;1;26;2;20;16;18;16;16;14;0;4.00;4.00;5.00;5.00;5.00;5.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2821;204;11;0;21;2;9;20;17;17;17;13;226;0;0,53;1;23;2;25,64;17,95;15,38;20,51;10,26;10,26;0;3.00;3.00;5.00;7.00;6.00;6.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
2820;204;11;0;21;2;9;20;17;17;3;12;225;0;0,08;0;28;3;14,71;14,71;14,71;14,71;20,59;20,59;1;7.00;7.00;7.00;8.00;7.00;9.00;26;business;8.00;2;8;6;Texas & Boston;77,095;52,388.00;3;5;1;marketing / brand management;7.00;10;5;9;9;10;10;3;1;9;8;4;5;5;3;8;10;7;4;;19.61;15.69;17.65;15.69;17.65;13.73
